UniqueID,timestamp,Total Rides,t1,t2,hum,wind_speed,weather_code,is_holiday,is_weekend,season
ID14341,27/08/2016 07:00,341,18.5,18.5,83,14,Clear,Non Holiday,Weekend,Summer
ID14342,27/08/2016 08:00,581,21,21,69,19,Clear,Non Holiday,Weekend,Summer
ID14343,27/08/2016 09:00,1026,21.5,21.5,67,22,Clear,Non Holiday,Weekend,Summer
ID14344,27/08/2016 10:00,1485,23,23,65,22,Clear,Non Holiday,Weekend,Summer
ID14345,27/08/2016 11:00,1816,24,24,61,25,Clear,Non Holiday,Weekend,Summer
ID14346,27/08/2016 12:00,2301,24.5,24.5,59,28,Clear,Non Holiday,Weekend,Summer
ID14347,27/08/2016 13:00,2431,25,25,57,27,Clear,Non Holiday,Weekend,Summer
ID14348,27/08/2016 14:00,2533,24,24,61,30,Scattered Clouds,Non Holiday,Weekend,Summer
ID14349,27/08/2016 15:00,2641,22.5,22.5,67,30.5,Rain / Light Rain,Non Holiday,Weekend,Summer
ID14350,27/08/2016 16:00,2822,23.5,23.5,63,28.5,Clear,Non Holiday,Weekend,Summer
ID14351,27/08/2016 17:00,2834,23,23,67,19.5,Scattered Clouds,Non Holiday,Weekend,Summer
ID14352,27/08/2016 18:00,2565,23,23,69,15,Scattered Clouds,Non Holiday,Weekend,Summer
ID14353,27/08/2016 19:00,2192,22.5,22.5,71,11,Clear,Non Holiday,Weekend,Summer
ID14354,27/08/2016 20:00,1478,22,22,75.5,8,Clear,Non Holiday,Weekend,Summer
ID14355,27/08/2016 21:00,1158,22,22,78,6.5,Clear,Non Holiday,Weekend,Summer
ID14356,27/08/2016 22:00,904,22,22,75.5,8.5,Clear,Non Holiday,Weekend,Summer
ID14357,27/08/2016 23:00,874,21.5,21.5,80.5,6.5,Clear,Non Holiday,Weekend,Summer
ID14358,28/08/2016 00:00,775,21,21,83,9,Clear,Non Holiday,Weekend,Summer
ID14359,28/08/2016 01:00,566,21,21,78,11,Broken Clouds,Non Holiday,Weekend,Summer
ID14360,28/08/2016 02:00,386,21,21,78,11,Cloudy,Non Holiday,Weekend,Summer
ID14361,28/08/2016 03:00,297,20.5,20.5,80.5,16,Broken Clouds,Non Holiday,Weekend,Summer
ID14362,28/08/2016 04:00,206,19.5,19.5,80.5,17.5,Broken Clouds,Non Holiday,Weekend,Summer
ID14363,28/08/2016 05:00,147,18,18,78,19,Clear,Non Holiday,Weekend,Summer
ID14364,28/08/2016 06:00,146,18,18,80.5,20.5,Broken Clouds,Non Holiday,Weekend,Summer
ID14365,28/08/2016 07:00,237,18,18,83,17,Broken Clouds,Non Holiday,Weekend,Summer
ID14366,28/08/2016 08:00,442,19,19,78,16,Clear,Non Holiday,Weekend,Summer
ID14367,28/08/2016 09:00,741,20,20,71,20,Broken Clouds,Non Holiday,Weekend,Summer
ID14368,28/08/2016 10:00,1119,21,21,66.5,19.5,Broken Clouds,Non Holiday,Weekend,Summer
ID14369,28/08/2016 11:00,1449,20,20,73.5,18.5,Rain / Light Rain,Non Holiday,Weekend,Summer
ID14370,28/08/2016 12:00,1828,21.5,21.5,65,24,Rain / Light Rain,Non Holiday,Weekend,Summer
ID14371,28/08/2016 13:00,1492,21.5,21.5,67.5,22.5,Rain / Light Rain,Non Holiday,Weekend,Summer
ID14372,28/08/2016 14:00,1853,21,21,66.5,26,Scattered Clouds,Non Holiday,Weekend,Summer
ID14373,28/08/2016 15:00,2119,22,22,63,25,Broken Clouds,Non Holiday,Weekend,Summer
ID14374,28/08/2016 16:00,2219,21.5,21.5,67,25,Broken Clouds,Non Holiday,Weekend,Summer
ID14375,28/08/2016 17:00,2042,21,21,66.5,24,Broken Clouds,Non Holiday,Weekend,Summer
ID14376,28/08/2016 18:00,2073,20.5,20.5,71,23,Scattered Clouds,Non Holiday,Weekend,Summer
ID14377,28/08/2016 19:00,1777,20,20,73,19,Scattered Clouds,Non Holiday,Weekend,Summer
ID14378,28/08/2016 20:00,1365,19.5,19.5,75.5,15,Scattered Clouds,Non Holiday,Weekend,Summer
ID14379,28/08/2016 21:00,919,19,19,78,14,Broken Clouds,Non Holiday,Weekend,Summer
ID14380,28/08/2016 22:00,926,18,18,83,13,Scattered Clouds,Non Holiday,Weekend,Summer
ID14381,28/08/2016 23:00,725,18,18,83,12,Scattered Clouds,Non Holiday,Weekend,Summer
ID14382,29/08/2016 00:00,726,18.5,18.5,83,9,Broken Clouds,Holiday,Weekday,Summer
ID14383,29/08/2016 01:00,476,18.5,18.5,83,10,Broken Clouds,Holiday,Weekday,Summer
ID14384,29/08/2016 02:00,327,18,18,83,12,Broken Clouds,Holiday,Weekday,Summer
ID14385,29/08/2016 03:00,264,17,17,83,8,Scattered Clouds,Holiday,Weekday,Summer
ID14386,29/08/2016 04:00,170,16,16,85.5,8,Scattered Clouds,Holiday,Weekday,Summer
ID14387,29/08/2016 05:00,122,16,16,83,11,Cloudy,Holiday,Weekday,Summer
ID14388,29/08/2016 06:00,188,16,16,83,9,Broken Clouds,Holiday,Weekday,Summer
ID14389,29/08/2016 07:00,286,16.5,16.5,78,7,Scattered Clouds,Holiday,Weekday,Summer
ID14390,29/08/2016 08:00,531,17.5,17.5,75,5.5,Scattered Clouds,Holiday,Weekday,Summer
ID14391,29/08/2016 09:00,876,18.5,18.5,70.5,10,Scattered Clouds,Holiday,Weekday,Summer
ID14392,29/08/2016 10:00,1440,19.5,19.5,66,14,Scattered Clouds,Holiday,Weekday,Summer
ID14393,29/08/2016 11:00,1949,20,20,64,10,Scattered Clouds,Holiday,Weekday,Summer
ID14394,29/08/2016 12:00,2464,20,20,60,9,Scattered Clouds,Holiday,Weekday,Summer
ID14395,29/08/2016 13:00,2853,21.5,21.5,56.5,7,Scattered Clouds,Holiday,Weekday,Summer
ID14396,29/08/2016 14:00,3100,22,22,53,8,Scattered Clouds,Holiday,Weekday,Summer
ID14397,29/08/2016 15:00,3075,22.5,22.5,50,6,Scattered Clouds,Holiday,Weekday,Summer
ID14398,29/08/2016 16:00,3090,23,23,45.5,5.5,Scattered Clouds,Holiday,Weekday,Summer
ID14399,29/08/2016 17:00,3094,23,23,44,15,Clear,Holiday,Weekday,Summer
ID14400,29/08/2016 18:00,2802,23,22.5,42.5,13,Clear,Holiday,Weekday,Summer
ID14401,29/08/2016 19:00,2303,22.5,21.5,42.5,10,Clear,Holiday,Weekday,Summer
ID14402,29/08/2016 20:00,1540,21,21,50,5,Clear,Holiday,Weekday,Summer
ID14403,29/08/2016 21:00,1105,19.5,19.5,58,2,Clear,Holiday,Weekday,Summer
ID14404,29/08/2016 22:00,837,19,19,64,4,Clear,Holiday,Weekday,Summer
ID14405,29/08/2016 23:00,558,18.5,18.5,66,2,Clear,Holiday,Weekday,Summer
ID14406,30/08/2016 00:00,329,17,17,72.5,4,Clear,Non Holiday,Weekday,Summer
ID14407,30/08/2016 01:00,207,17,17,66,6.5,Clear,Non Holiday,Weekday,Summer
ID14408,30/08/2016 02:00,146,16.5,16.5,66,5,Clear,Non Holiday,Weekday,Summer
ID14409,30/08/2016 03:00,86,16,16,68,6,Clear,Non Holiday,Weekday,Summer
ID14410,30/08/2016 04:00,77,16,16,70,7,Clear,Non Holiday,Weekday,Summer
ID14411,30/08/2016 05:00,164,16,16,72,6,Clear,Non Holiday,Weekday,Summer
ID14412,30/08/2016 06:00,725,15.5,15.5,74.5,9,Clear,Non Holiday,Weekday,Summer
ID14413,30/08/2016 07:00,2276,16,16,74.5,9,Clear,Non Holiday,Weekday,Summer
ID14414,30/08/2016 08:00,4298,18,18,68.5,7,Clear,Non Holiday,Weekday,Summer
ID14415,30/08/2016 09:00,2030,20.5,20.5,58.5,6,Clear,Non Holiday,Weekday,Summer
ID14416,30/08/2016 10:00,1118,23,23,45.5,7.5,Clear,Non Holiday,Weekday,Summer
ID14417,30/08/2016 11:00,1297,24.5,24.5,38.5,11,Clear,Non Holiday,Weekday,Summer
ID14418,30/08/2016 12:00,1704,25,25,36,12,Clear,Non Holiday,Weekday,Summer
ID14419,30/08/2016 13:00,1802,25.5,25.5,35,9,Clear,Non Holiday,Weekday,Summer
ID14420,30/08/2016 14:00,1868,26,26,34,11,Clear,Non Holiday,Weekday,Summer
ID14421,30/08/2016 15:00,1895,26.5,26.5,33,9,Clear,Non Holiday,Weekday,Summer
ID14422,30/08/2016 16:00,2611,26,26,35.5,9,Clear,Non Holiday,Weekday,Summer
ID14423,30/08/2016 17:00,4889,25.5,25.5,39.5,12,Clear,Non Holiday,Weekday,Summer
ID14424,30/08/2016 18:00,4703,24.5,24.5,43,13,Clear,Non Holiday,Weekday,Summer
ID14425,30/08/2016 19:00,3006,23,23,50,14,Clear,Non Holiday,Weekday,Summer
ID14426,30/08/2016 20:00,1787,22,22,53,11,Clear,Non Holiday,Weekday,Summer
ID14427,30/08/2016 21:00,1124,20.5,20.5,56.5,10,Clear,Non Holiday,Weekday,Summer
ID14428,30/08/2016 22:00,817,20,20,60,7,Clear,Non Holiday,Weekday,Summer
ID14429,30/08/2016 23:00,514,18.5,18.5,66,6.5,Clear,Non Holiday,Weekday,Summer
ID14430,31/08/2016 00:00,372,18,18,68,6,Clear,Non Holiday,Weekday,Summer
ID14431,31/08/2016 01:00,221,17.5,17.5,70.5,6.5,Clear,Non Holiday,Weekday,Summer
ID14432,31/08/2016 02:00,94,17,17,73,6.5,Clear,Non Holiday,Weekday,Summer
ID14433,31/08/2016 03:00,84,17,17,73,6.5,Clear,Non Holiday,Weekday,Summer
ID14434,31/08/2016 04:00,69,16.5,16.5,72.5,6.5,Clear,Non Holiday,Weekday,Summer
ID14435,31/08/2016 05:00,143,16,16,77,8,Clear,Non Holiday,Weekday,Summer
ID14436,31/08/2016 06:00,836,16,16,72,11,Clear,Non Holiday,Weekday,Summer
ID14437,31/08/2016 07:00,2697,17,17,68,12,Clear,Non Holiday,Weekday,Summer
ID14438,31/08/2016 08:00,4807,18,18,64,12,Clear,Non Holiday,Weekday,Summer
ID14439,31/08/2016 09:00,2192,20,20,56,17,Clear,Non Holiday,Weekday,Summer
ID14440,31/08/2016 10:00,1208,20.5,20.5,56.5,16,Clear,Non Holiday,Weekday,Summer
ID14441,31/08/2016 11:00,1189,21,21,55,22.5,Scattered Clouds,Non Holiday,Weekday,Summer
ID14442,31/08/2016 12:00,1644,22,22,50,22,Scattered Clouds,Non Holiday,Weekday,Summer
ID14443,31/08/2016 13:00,1683,23.5,23.5,48.5,20,Clear,Non Holiday,Weekday,Summer
ID14444,31/08/2016 14:00,1604,23.5,23.5,50,20.5,Scattered Clouds,Non Holiday,Weekday,Summer
ID14445,31/08/2016 15:00,1829,23,23,53,19.5,Broken Clouds,Non Holiday,Weekday,Summer
ID14446,31/08/2016 16:00,2376,23,23,57,19.5,Broken Clouds,Non Holiday,Weekday,Summer
ID14447,31/08/2016 17:00,4522,23,23,57,17.5,Scattered Clouds,Non Holiday,Weekday,Summer
ID14448,31/08/2016 18:00,4656,23,23,57,17,Scattered Clouds,Non Holiday,Weekday,Summer
ID14449,31/08/2016 19:00,2750,22,22,65,21.5,Scattered Clouds,Non Holiday,Weekday,Summer
ID14450,31/08/2016 20:00,1515,21,21,69,23,Scattered Clouds,Non Holiday,Weekday,Summer
ID14451,31/08/2016 21:00,1134,20,20,71,19,Scattered Clouds,Non Holiday,Weekday,Summer
ID14452,31/08/2016 22:00,853,19,19,64,19.5,Clear,Non Holiday,Weekday,Summer
ID14453,31/08/2016 23:00,511,18,18,68,18.5,Clear,Non Holiday,Weekday,Summer
ID14454,01/09/2016 00:00,322,18,18,68,15,Clear,Non Holiday,Weekday,Autumn
ID14455,01/09/2016 01:00,186,17,17,73,16,Clear,Non Holiday,Weekday,Autumn
ID14456,01/09/2016 02:00,89,16.5,16.5,75,16,Clear,Non Holiday,Weekday,Autumn
ID14457,01/09/2016 03:00,56,16,16,74.5,11,Scattered Clouds,Non Holiday,Weekday,Autumn
ID14458,01/09/2016 04:00,64,16,16,77,12,Scattered Clouds,Non Holiday,Weekday,Autumn
ID14459,01/09/2016 05:00,133,15,15,82,11,Scattered Clouds,Non Holiday,Weekday,Autumn
ID14460,01/09/2016 06:00,811,15,15,82,12,Scattered Clouds,Non Holiday,Weekday,Autumn
ID14461,01/09/2016 07:00,2663,16,16,77,11,Scattered Clouds,Non Holiday,Weekday,Autumn
ID14462,01/09/2016 08:00,4631,16.5,16.5,75,9,Scattered Clouds,Non Holiday,Weekday,Autumn
ID14463,01/09/2016 09:00,2365,18,18,68,6.5,Scattered Clouds,Non Holiday,Weekday,Autumn
ID14464,01/09/2016 10:00,1252,19.5,19.5,62,12,Scattered Clouds,Non Holiday,Weekday,Autumn
ID14465,01/09/2016 11:00,1205,21,21,57,15,Clear,Non Holiday,Weekday,Autumn
ID14466,01/09/2016 12:00,1723,21,21,51.5,14,Scattered Clouds,Non Holiday,Weekday,Autumn
ID14467,01/09/2016 13:00,1784,22.5,22,45.5,12,Scattered Clouds,Non Holiday,Weekday,Autumn
ID14468,01/09/2016 14:00,1734,22.5,22,45.5,13,Scattered Clouds,Non Holiday,Weekday,Autumn
ID14469,01/09/2016 15:00,1897,23.5,23.5,44,14,Clear,Non Holiday,Weekday,Autumn
ID14470,01/09/2016 16:00,2549,24,24,41,14,Clear,Non Holiday,Weekday,Autumn
ID14471,01/09/2016 17:00,4573,23.5,23,41,16,Clear,Non Holiday,Weekday,Autumn
ID14472,01/09/2016 18:00,4690,23,23,44,18,Clear,Non Holiday,Weekday,Autumn
ID14473,01/09/2016 19:00,2776,22.5,22.5,50,17,Clear,Non Holiday,Weekday,Autumn
ID14474,01/09/2016 20:00,1672,20.5,20.5,62,17,Clear,Non Holiday,Weekday,Autumn
ID14475,01/09/2016 21:00,1156,19,19,68,17,Clear,Non Holiday,Weekday,Autumn
ID14476,01/09/2016 22:00,939,18.5,18.5,68,18,Clear,Non Holiday,Weekday,Autumn
ID14477,03/09/2016 12:00,2709,21,21,57,24,Scattered Clouds,Non Holiday,Weekend,Autumn
ID14478,03/09/2016 13:00,2382,20,20,64,24,Cloudy,Non Holiday,Weekend,Autumn
ID14479,03/09/2016 14:00,2528,20,20,64,19,Rain / Light Rain,Non Holiday,Weekend,Autumn
ID14480,03/09/2016 15:00,2663,21,21,60,26,Scattered Clouds,Non Holiday,Weekend,Autumn
ID14481,03/09/2016 16:00,1728,21,21,64,26,Rain / Light Rain,Non Holiday,Weekend,Autumn
ID14482,03/09/2016 17:00,583,19,19,73,20,Rain / Light Rain,Non Holiday,Weekend,Autumn
ID14483,03/09/2016 18:00,503,18,18,83,20,Rain / Light Rain,Non Holiday,Weekend,Autumn
ID14484,03/09/2016 19:00,669,18,18,88,20,Rain / Light Rain,Non Holiday,Weekend,Autumn
ID14485,03/09/2016 20:00,408,18,18,88,28,Rain / Light Rain,Non Holiday,Weekend,Autumn
ID14486,03/09/2016 21:00,354,19,19,88,19,Rain / Light Rain,Non Holiday,Weekend,Autumn
ID14487,03/09/2016 22:00,355,19,19,88,17,Rain / Light Rain,Non Holiday,Weekend,Autumn
ID14488,03/09/2016 23:00,383,19,19,88,20,Scattered Clouds,Non Holiday,Weekend,Autumn
ID14489,04/09/2016 00:00,416,19,19,88,19,Scattered Clouds,Non Holiday,Weekend,Autumn
ID14490,04/09/2016 01:00,402,19,19,83,20,Broken Clouds,Non Holiday,Weekend,Autumn
ID14491,04/09/2016 02:00,269,19,19,88,19,Rain / Light Rain,Non Holiday,Weekend,Autumn
ID14492,04/09/2016 03:00,231,19,19,83,24,Scattered Clouds,Non Holiday,Weekend,Autumn
ID14493,04/09/2016 04:00,101,19,19,78,22,Broken Clouds,Non Holiday,Weekend,Autumn
ID14494,04/09/2016 05:00,120,18,18,64,35,Scattered Clouds,Non Holiday,Weekend,Autumn
ID14495,04/09/2016 06:00,109,17,17,68,26,Broken Clouds,Non Holiday,Weekend,Autumn
ID14496,04/09/2016 07:00,240,17,17,73,26,Cloudy,Non Holiday,Weekend,Autumn
ID14497,04/09/2016 08:00,466,17,17,73,24,Broken Clouds,Non Holiday,Weekend,Autumn
ID14498,04/09/2016 09:00,824,18,18,68,30,Broken Clouds,Non Holiday,Weekend,Autumn
ID14499,04/09/2016 10:00,1416,18.5,18.5,70.5,28,Broken Clouds,Non Holiday,Weekend,Autumn
ID14500,04/09/2016 11:00,1812,19,19,68,25,Broken Clouds,Non Holiday,Weekend,Autumn
ID14501,04/09/2016 12:00,2243,19.5,19.5,64,24,Broken Clouds,Non Holiday,Weekend,Autumn
ID14502,04/09/2016 13:00,2425,20,20,58,30.5,Broken Clouds,Non Holiday,Weekend,Autumn
ID14503,04/09/2016 14:00,2368,20,20,60,28,Broken Clouds,Non Holiday,Weekend,Autumn
ID14504,04/09/2016 15:00,2370,20,20,60,26,Broken Clouds,Non Holiday,Weekend,Autumn
ID14505,04/09/2016 16:00,2346,20,20,62,25,Broken Clouds,Non Holiday,Weekend,Autumn
ID14506,04/09/2016 17:00,2184,20,20,62,22,Broken Clouds,Non Holiday,Weekend,Autumn
ID14507,04/09/2016 18:00,2065,20,20,60,19.5,Scattered Clouds,Non Holiday,Weekend,Autumn
ID14508,04/09/2016 19:00,1675,19.5,19.5,64,20.5,Clear,Non Holiday,Weekend,Autumn
ID14509,04/09/2016 20:00,1191,19,19,68,22,Clear,Non Holiday,Weekend,Autumn
ID14510,04/09/2016 21:00,1127,19,19,68,17,Scattered Clouds,Non Holiday,Weekend,Autumn
ID14511,04/09/2016 22:00,664,18,18,73,15,Scattered Clouds,Non Holiday,Weekend,Autumn
ID14512,04/09/2016 23:00,448,18,18,73,14,Rain / Light Rain,Non Holiday,Weekend,Autumn
ID14513,05/09/2016 00:00,214,17.5,17.5,75,13,Rain / Light Rain,Non Holiday,Weekday,Autumn
ID14514,05/09/2016 01:00,115,17,17,77,14,Rain / Light Rain,Non Holiday,Weekday,Autumn
ID14515,05/09/2016 02:00,61,16,16,85.5,11,Rain / Light Rain,Non Holiday,Weekday,Autumn
ID14516,05/09/2016 03:00,37,16,16,88,9,Rain / Light Rain,Non Holiday,Weekday,Autumn
ID14517,05/09/2016 04:00,52,16,16,88,8,Rain / Light Rain,Non Holiday,Weekday,Autumn
ID14518,05/09/2016 05:00,110,16,16,88,6.5,Rain / Light Rain,Non Holiday,Weekday,Autumn
ID14519,05/09/2016 06:00,456,15,15,91,8,Rain / Light Rain,Non Holiday,Weekday,Autumn
ID14520,05/09/2016 07:00,1114,15.5,15.5,91,8,Rain / Light Rain,Non Holiday,Weekday,Autumn
ID14521,05/09/2016 08:00,2626,15.5,15.5,91,7.5,Rain / Light Rain,Non Holiday,Weekday,Autumn
ID14522,05/09/2016 09:00,1487,16,16,94,7.5,Rain / Light Rain,Non Holiday,Weekday,Autumn
ID14523,05/09/2016 10:00,874,17,17,88,10,Broken Clouds,Non Holiday,Weekday,Autumn
ID14524,05/09/2016 11:00,765,17.5,17.5,88,8,Broken Clouds,Non Holiday,Weekday,Autumn
ID14525,05/09/2016 12:00,1121,19,19,83,9,Broken Clouds,Non Holiday,Weekday,Autumn
ID14526,05/09/2016 13:00,1291,20.5,20.5,78,6.5,Broken Clouds,Non Holiday,Weekday,Autumn
ID14527,05/09/2016 14:00,1247,21.5,21.5,75.5,7.5,Broken Clouds,Non Holiday,Weekday,Autumn
ID14528,05/09/2016 15:00,1397,22,22,73,12,Broken Clouds,Non Holiday,Weekday,Autumn
ID14529,05/09/2016 16:00,2025,22,22,73,13,Broken Clouds,Non Holiday,Weekday,Autumn
ID14530,05/09/2016 17:00,4014,22.5,22.5,73.5,12,Broken Clouds,Non Holiday,Weekday,Autumn
ID14531,05/09/2016 18:00,3725,23,23,74,10,Broken Clouds,Non Holiday,Weekday,Autumn
ID14532,05/09/2016 19:00,2179,23,23,74,10,Cloudy,Non Holiday,Weekday,Autumn
ID14533,05/09/2016 20:00,1200,22,22,83,10,Broken Clouds,Non Holiday,Weekday,Autumn
ID14534,05/09/2016 21:00,799,22,22,83,9,Broken Clouds,Non Holiday,Weekday,Autumn
ID14535,05/09/2016 22:00,603,22,22,83,7,Broken Clouds,Non Holiday,Weekday,Autumn
ID14536,05/09/2016 23:00,361,22,22,83,10,Broken Clouds,Non Holiday,Weekday,Autumn
ID14537,06/09/2016 00:00,190,22,22,83,15,Broken Clouds,Non Holiday,Weekday,Autumn
ID14538,06/09/2016 01:00,170,21.5,21.5,85.5,11,Cloudy,Non Holiday,Weekday,Autumn
ID14539,06/09/2016 02:00,90,21,21,88,13,Broken Clouds,Non Holiday,Weekday,Autumn
ID14540,06/09/2016 03:00,51,21,21,88,11,Cloudy,Non Holiday,Weekday,Autumn
ID14541,06/09/2016 04:00,58,21,21,88,13,Broken Clouds,Non Holiday,Weekday,Autumn
ID14542,06/09/2016 05:00,154,21,21,88,12,Cloudy,Non Holiday,Weekday,Autumn
ID14543,06/09/2016 06:00,823,21,21,88,12,Broken Clouds,Non Holiday,Weekday,Autumn
ID14544,06/09/2016 07:00,2670,21,21,88,13,Broken Clouds,Non Holiday,Weekday,Autumn
ID14545,06/09/2016 08:00,4787,21,21,88,13,Broken Clouds,Non Holiday,Weekday,Autumn
ID14546,06/09/2016 09:00,2333,21.5,21.5,85.5,10,Broken Clouds,Non Holiday,Weekday,Autumn
ID14547,06/09/2016 10:00,1076,23,23,78,8,Broken Clouds,Non Holiday,Weekday,Autumn
ID14548,06/09/2016 11:00,1126,23.5,23.5,73.5,10,Broken Clouds,Non Holiday,Weekday,Autumn
ID14549,06/09/2016 12:00,1488,23,23,76,13,Broken Clouds,Non Holiday,Weekday,Autumn
ID14550,06/09/2016 13:00,1528,23.5,23.5,71.5,9,Broken Clouds,Non Holiday,Weekday,Autumn
ID14551,06/09/2016 14:00,1510,23.5,23.5,73.5,11,Broken Clouds,Non Holiday,Weekday,Autumn
ID14552,06/09/2016 15:00,1732,24,24,69,11,Broken Clouds,Non Holiday,Weekday,Autumn
ID14553,06/09/2016 16:00,2264,24,24,69,6,Broken Clouds,Non Holiday,Weekday,Autumn
ID14554,06/09/2016 17:00,4494,24,24,69,7,Broken Clouds,Non Holiday,Weekday,Autumn
ID14555,06/09/2016 18:00,4626,24,24,69,7,Cloudy,Non Holiday,Weekday,Autumn
ID14556,06/09/2016 19:00,2661,23,23,74,8,Broken Clouds,Non Holiday,Weekday,Autumn
ID14557,06/09/2016 20:00,1489,23,23,74,10,Broken Clouds,Non Holiday,Weekday,Autumn
ID14558,06/09/2016 21:00,1085,21.5,21.5,78,8,Broken Clouds,Non Holiday,Weekday,Autumn
ID14559,06/09/2016 22:00,770,20.5,20.5,80.5,8,Cloudy,Non Holiday,Weekday,Autumn
ID14560,06/09/2016 23:00,454,20,20,78,9,Broken Clouds,Non Holiday,Weekday,Autumn
ID14561,07/09/2016 00:00,260,19.5,19.5,80.5,6.5,Broken Clouds,Non Holiday,Weekday,Autumn
ID14562,07/09/2016 01:00,178,20,20,78,6,Cloudy,Non Holiday,Weekday,Autumn
ID14563,07/09/2016 02:00,116,20,20,78,7,Cloudy,Non Holiday,Weekday,Autumn
ID14564,07/09/2016 03:00,57,19.5,19.5,83,8,Cloudy,Non Holiday,Weekday,Autumn
ID14565,07/09/2016 04:00,59,19,19,85.5,9,Cloudy,Non Holiday,Weekday,Autumn
ID14566,07/09/2016 05:00,157,19.5,19.5,85.5,3.5,Cloudy,Non Holiday,Weekday,Autumn
ID14567,07/09/2016 06:00,813,19.5,19.5,85.5,6,Broken Clouds,Non Holiday,Weekday,Autumn
ID14568,07/09/2016 07:00,2715,20,20,83,6.5,Broken Clouds,Non Holiday,Weekday,Autumn
ID14569,07/09/2016 08:00,4799,20,20,83,7,Broken Clouds,Non Holiday,Weekday,Autumn
ID14570,07/09/2016 09:00,2433,20.5,20.5,83,9,Broken Clouds,Non Holiday,Weekday,Autumn
ID14571,07/09/2016 10:00,1226,21.5,21.5,80.5,11,Broken Clouds,Non Holiday,Weekday,Autumn
ID14572,07/09/2016 11:00,1183,23.5,23.5,69.5,10,Scattered Clouds,Non Holiday,Weekday,Autumn
ID14573,07/09/2016 12:00,1457,25.5,26,59.5,11,Scattered Clouds,Non Holiday,Weekday,Autumn
ID14574,07/09/2016 13:00,1558,27,27,51,12,Scattered Clouds,Non Holiday,Weekday,Autumn
ID14575,07/09/2016 14:00,1599,27.5,27.5,46.5,12,Clear,Non Holiday,Weekday,Autumn
ID14576,07/09/2016 15:00,1721,28,28,42,9,Clear,Non Holiday,Weekday,Autumn
ID14577,07/09/2016 16:00,2497,28,28,40,10,Clear,Non Holiday,Weekday,Autumn
ID14578,07/09/2016 17:00,4657,27.5,27.5,41,10,Clear,Non Holiday,Weekday,Autumn
ID14579,07/09/2016 18:00,4843,26.5,26.5,42,14,Clear,Non Holiday,Weekday,Autumn
ID14580,07/09/2016 19:00,2970,25,25,44,13,Clear,Non Holiday,Weekday,Autumn
ID14581,07/09/2016 20:00,1718,22.5,22.5,69,10,Clear,Non Holiday,Weekday,Autumn
ID14582,07/09/2016 21:00,1231,22,22,61,13,Clear,Non Holiday,Weekday,Autumn
ID14583,07/09/2016 22:00,962,20.5,20.5,64.5,12,Clear,Non Holiday,Weekday,Autumn
ID14584,07/09/2016 23:00,607,19,19,70.5,14,Clear,Non Holiday,Weekday,Autumn
ID14585,08/09/2016 00:00,318,18,18,78,13,Clear,Non Holiday,Weekday,Autumn
ID14586,08/09/2016 01:00,202,17,17,83,17,Clear,Non Holiday,Weekday,Autumn
ID14587,08/09/2016 02:00,95,17,17,83,12,Clear,Non Holiday,Weekday,Autumn
ID14588,08/09/2016 03:00,67,17,17,85.5,10,Clear,Non Holiday,Weekday,Autumn
ID14589,08/09/2016 04:00,63,17,17,80,10,Clear,Non Holiday,Weekday,Autumn
ID14590,08/09/2016 05:00,171,17.5,17.5,77.5,8,Clear,Non Holiday,Weekday,Autumn
ID14591,08/09/2016 06:00,810,18,18,78,6.5,Clear,Non Holiday,Weekday,Autumn
ID14592,08/09/2016 07:00,2759,19.5,19.5,71,5,Clear,Non Holiday,Weekday,Autumn
ID14593,08/09/2016 08:00,5027,21,21,64,24,Clear,Non Holiday,Weekday,Autumn
ID14594,08/09/2016 09:00,2665,21,21,69,28,Scattered Clouds,Non Holiday,Weekday,Autumn
ID14595,08/09/2016 10:00,1302,21.5,21.5,62.5,27,Scattered Clouds,Non Holiday,Weekday,Autumn
ID14596,08/09/2016 11:00,1227,23,23,50,28.5,Scattered Clouds,Non Holiday,Weekday,Autumn
ID14597,08/09/2016 12:00,1755,23,23,45.5,27,Scattered Clouds,Non Holiday,Weekday,Autumn
ID14598,08/09/2016 13:00,1705,23.5,23,41,29.5,Scattered Clouds,Non Holiday,Weekday,Autumn
ID14599,08/09/2016 14:00,1728,23.5,23,41.5,26,Scattered Clouds,Non Holiday,Weekday,Autumn
ID14600,08/09/2016 15:00,1870,24,23.5,40,27.5,Clear,Non Holiday,Weekday,Autumn
ID14601,08/09/2016 16:00,2453,23,23,44,27,Clear,Non Holiday,Weekday,Autumn
ID14602,08/09/2016 17:00,4540,23,22.5,42.5,26,Clear,Non Holiday,Weekday,Autumn
ID14603,08/09/2016 18:00,4608,22.5,21.5,44,24,Clear,Non Holiday,Weekday,Autumn
ID14604,08/09/2016 19:00,2773,21.5,21,45,21.5,Clear,Non Holiday,Weekday,Autumn
ID14605,08/09/2016 20:00,1599,19.5,19.5,62,19.5,Clear,Non Holiday,Weekday,Autumn
ID14606,08/09/2016 21:00,1181,19,19,64,20,Clear,Non Holiday,Weekday,Autumn
ID14607,08/09/2016 22:00,922,17.5,17.5,70.5,14,Clear,Non Holiday,Weekday,Autumn
ID14608,08/09/2016 23:00,715,17,17,73,12,Clear,Non Holiday,Weekday,Autumn
ID14609,09/09/2016 00:00,358,16.5,16.5,75,11,Clear,Non Holiday,Weekday,Autumn
